"","age","educ","csp","immi","urbain","region","sexe","menage","chom"
"2279",1,1,4,0,0,0,1,0,1
"2280",1,1,4,0,0,0,1,0,1
"2281",1,1,4,0,0,0,1,0,1
"2282",1,1,4,0,0,0,1,0,1
"2283",1,1,4,0,0,0,1,0,1
"2284",1,1,4,0,0,0,1,0,1
"2285",1,1,4,0,0,0,1,0,1
"2286",1,1,4,0,0,0,1,0,1
"2287",1,1,4,0,0,0,1,0,1
"2288",1,1,4,0,0,0,1,0,1
"2289",1,1,4,0,0,0,1,0,1
"2290",1,1,4,0,0,0,1,0,1
"2291",1,1,4,0,0,0,1,0,1
"2292",1,1,4,0,0,0,1,0,1
"2293",1,1,4,0,0,0,1,0,1
"2294",1,1,4,0,0,0,1,0,1
"2295",1,1,4,0,0,0,1,0,1
"2296",1,1,4,0,0,0,1,0,1
"2297",1,1,4,0,0,0,1,0,1
"2298",1,1,4,0,0,0,1,0,1
"2299",1,1,4,0,0,0,1,0,1
"2300",1,1,4,0,0,0,1,0,1
"2301",1,1,4,0,0,0,1,0,1
"2302",1,1,4,0,0,0,1,0,1
"2303",1,1,4,0,0,0,1,0,1
"2304",1,1,4,0,0,0,1,0,1
"2305",1,1,4,0,0,0,1,0,1
"2306",1,1,4,0,0,0,1,0,1
"2307",1,1,4,0,0,0,1,0,1
"2308",1,1,4,0,0,0,1,0,1
"2309",1,1,4,0,0,0,1,0,1
"2310",1,1,4,0,0,0,1,0,1
"2311",1,1,4,0,0,0,1,0,1
"2312",1,1,4,0,0,0,1,0,1
"2313",1,1,4,0,0,0,1,0,1
"2314",1,1,4,0,0,0,1,0,1
"2315",1,1,4,0,0,0,1,0,1
"2316",1,1,4,0,0,0,1,0,1
"2317",1,1,4,0,0,0,1,0,1
"2318",1,1,4,0,0,0,1,0,1
"2319",1,1,4,0,0,0,1,0,1
"2320",1,1,4,0,0,0,1,0,1
"2321",1,1,4,0,0,0,1,0,1
"2322",1,1,4,0,0,0,1,0,1
"2323",1,1,4,0,0,0,1,0,1
"2324",1,1,4,0,0,0,1,0,1
"2325",1,1,4,0,0,0,1,0,1
"2326",1,1,4,0,0,0,1,0,1
"2327",1,1,4,0,0,0,1,0,1
"2328",1,1,4,0,0,0,1,0,1
"2329",1,1,5,1,0,0,1,0,0
"2330",1,1,5,1,0,0,1,0,0
"2331",1,1,5,1,0,0,1,0,0
"2332",1,1,5,1,0,0,1,0,0
"2333",1,1,5,1,0,0,1,0,0
"2334",1,1,5,1,0,0,1,0,0
"2335",1,1,5,1,0,0,1,0,0
"2336",1,1,5,1,0,0,1,0,1
"2337",1,1,5,1,0,0,1,0,1
"2338",1,1,5,1,0,0,1,0,1
"2339",1,1,5,1,0,0,1,0,1
"2340",1,1,5,0,0,0,1,0,0
"2341",1,1,5,0,0,0,1,0,0
"2342",1,1,5,0,0,0,1,0,0
"2343",1,1,5,0,0,0,1,0,0
"2344",1,1,5,0,0,0,1,0,0
"2345",1,1,5,0,0,0,1,0,0
"2346",1,1,5,0,0,0,1,0,0
"2347",1,1,5,0,0,0,1,0,0
"2348",1,1,5,0,0,0,1,0,0
"2349",1,1,5,0,0,0,1,0,0
"2350",1,1,5,0,0,0,1,0,0
"2351",1,1,5,0,0,0,1,0,0
"2352",1,1,5,0,0,0,1,0,0
"2353",1,1,5,0,0,0,1,0,0
"2354",1,1,5,0,0,0,1,0,0
"2355",1,1,5,0,0,0,1,0,0
"2356",1,1,5,0,0,0,1,0,0
"2357",1,1,5,0,0,0,1,0,0
"2358",1,1,5,0,0,0,1,0,0
"2359",1,1,5,0,0,0,1,0,0
"2360",1,1,5,0,0,0,1,0,0
"2361",1,1,5,0,0,0,1,0,0
"2362",1,1,5,0,0,0,1,0,0
"2363",1,1,5,0,0,0,1,0,0
"2364",1,1,5,0,0,0,1,0,0
"2365",1,1,5,0,0,0,1,0,0
"2366",1,1,5,0,0,0,1,0,0
"2367",1,1,5,0,0,0,1,0,0
"2368",1,1,5,0,0,0,1,0,0
"2369",1,1,5,0,0,0,1,0,0
"2370",1,1,5,0,0,0,1,0,0
"2371",1,1,5,0,0,0,1,0,0
"2372",1,1,5,0,0,0,1,0,0
"2373",1,1,5,0,0,0,1,0,0
"2374",1,1,5,0,0,0,1,0,0
"2375",1,1,5,0,0,0,1,0,0
"2376",1,1,5,0,0,0,1,0,0
"2377",1,1,5,0,0,0,1,0,0
"2378",1,1,5,0,0,0,1,0,0
"2379",1,1,5,0,0,0,1,0,0
"2380",1,1,5,0,0,0,1,0,0
"2381",1,1,5,0,0,0,1,0,0
"2382",1,1,5,0,0,0,1,0,0
"2383",1,1,5,0,0,0,1,0,0
"2384",1,1,5,0,0,0,1,0,0
"2385",1,1,5,0,0,0,1,0,0
"2386",1,1,5,0,0,0,1,0,0
"2387",1,1,5,0,0,0,1,0,0
"2388",1,1,5,0,0,0,1,0,0
"2389",1,1,5,0,0,0,1,0,0
"2390",1,1,5,0,0,0,1,0,0
"2391",1,1,5,0,0,0,1,0,0
"2392",1,1,5,0,0,0,1,0,0
"2393",1,1,5,0,0,0,1,0,0
"2394",1,1,5,0,0,0,1,0,0
"2395",1,1,5,0,0,0,1,0,0
"2396",1,1,5,0,0,0,1,0,0
"2397",1,1,5,0,0,0,1,0,0
"2398",1,1,5,0,0,0,1,0,0
"2399",1,1,5,0,0,0,1,0,0
"2400",1,1,5,0,0,0,1,0,0
"2401",1,1,5,0,0,0,1,0,0
"2402",1,1,5,0,0,0,1,0,0
"2403",1,1,5,0,0,0,1,0,0
"2404",1,1,5,0,0,0,1,0,0
"2405",1,1,5,0,0,0,1,0,0
"2406",1,1,5,0,0,0,1,0,0
"2407",1,1,5,0,0,0,1,0,0
"2408",1,1,5,0,0,0,1,0,0
"2409",1,1,5,0,0,0,1,0,0
"2410",1,1,5,0,0,0,1,0,0
"2411",1,1,5,0,0,0,1,0,0
"2412",1,1,5,0,0,0,1,0,0
"2413",1,1,5,0,0,0,1,0,0
"2414",1,1,5,0,0,0,1,0,0
"2415",1,1,5,0,0,0,1,0,0
"2416",1,1,5,0,0,0,1,0,0
"2417",1,1,5,0,0,0,1,0,0
"2418",1,1,5,0,0,0,1,0,0
"2419",1,1,5,0,0,0,1,0,0
"2420",1,1,5,0,0,0,1,0,0
"2421",1,1,5,0,0,0,1,0,0
"2422",1,1,5,0,0,0,1,0,0
"2423",1,1,5,0,0,0,1,0,0
"2424",1,1,5,0,0,0,1,0,0
"2425",1,1,5,0,0,0,1,0,0
"2426",1,1,5,0,0,0,1,0,0
"2427",1,1,5,0,0,0,1,0,0
"2428",1,1,5,0,0,0,1,0,0
"2429",1,1,5,0,0,0,1,0,0
"2430",1,1,5,0,0,0,1,0,0
"2431",1,1,5,0,0,0,1,0,0
"2432",1,1,5,0,0,0,1,0,0
"2433",1,1,5,0,0,0,1,0,0
"2434",1,1,5,0,0,0,1,0,0
"2435",1,1,5,0,0,0,1,0,0
"2436",1,1,5,0,0,0,1,0,0
"2437",1,1,5,0,0,0,1,0,0
"2438",1,1,5,0,0,0,1,0,0
"2439",1,1,5,0,0,0,1,0,0
"2440",1,1,5,0,0,0,1,0,0
"2441",1,1,5,0,0,0,1,0,0
"2442",1,1,5,0,0,0,1,0,0
"2443",1,1,5,0,0,0,1,0,0
"2444",1,1,5,0,0,0,1,0,0
"2445",1,1,5,0,0,0,1,0,0
"2446",1,1,5,0,0,0,1,0,0
"2447",1,1,5,0,0,0,1,0,0
"2448",1,1,5,0,0,0,1,0,0
"2449",1,1,5,0,0,0,1,0,0
"2450",1,1,5,0,0,0,1,0,0
"2451",1,1,5,0,0,0,1,0,0
"2452",1,1,5,0,0,0,1,0,0
"2453",1,1,5,0,0,0,1,0,0
"2454",1,1,5,0,0,0,1,0,0
"2455",1,1,5,0,0,0,1,0,0
"2456",1,1,5,0,0,0,1,0,0
"2457",1,1,5,0,0,0,1,0,0
"2458",1,1,5,0,0,0,1,0,0
"2459",1,1,5,0,0,0,1,0,0
"2460",1,1,5,0,0,0,1,0,0
"2461",1,1,5,0,0,0,1,0,0
"2462",1,1,5,0,0,0,1,0,0
"2463",1,1,5,0,0,0,1,0,0
"2464",1,1,5,0,0,0,1,0,0
"2465",1,1,5,0,0,0,1,0,0
"2466",1,1,5,0,0,0,1,0,0
"2467",1,1,5,0,0,0,1,0,0
"2468",1,1,5,0,0,0,1,0,0
"2469",1,1,5,0,0,0,1,0,0
"2470",1,1,5,0,0,0,1,0,0
"2471",1,1,5,0,0,0,1,0,0
"2472",1,1,5,0,0,0,1,0,0
"2473",1,1,5,0,0,0,1,0,0
"2474",1,1,5,0,0,0,1,0,0
"2475",1,1,5,0,0,0,1,0,0
"2476",1,1,5,0,0,0,1,0,0
"2477",1,1,5,0,0,0,1,0,0
"2478",1,1,5,0,0,0,1,0,0
"2479",1,1,5,0,0,0,1,0,0
"2480",1,1,5,0,0,0,1,0,0
"2481",1,1,5,0,0,0,1,0,0
"2482",1,1,5,0,0,0,1,0,0
"2483",1,1,5,0,0,0,1,0,0
"2484",1,1,5,0,0,0,1,0,0
"2485",1,1,5,0,0,0,1,0,0
"2486",1,1,5,0,0,0,1,0,0
"2487",1,1,5,0,0,0,1,0,0
"2488",1,1,5,0,0,0,1,0,0
"2489",1,1,5,0,0,0,1,0,0
"2490",1,1,5,0,0,0,1,0,0
"2491",1,1,5,0,0,0,1,0,0
"2492",1,1,5,0,0,0,1,0,0
"2493",1,1,5,0,0,0,1,0,0
"2494",1,1,5,0,0,0,1,0,0
"2495",1,1,5,0,0,0,1,0,0
"2496",1,1,5,0,0,0,1,0,0
"2497",1,1,5,0,0,0,1,0,0
"2498",1,1,5,0,0,0,1,0,0
"2499",1,1,5,0,0,0,1,0,0
"2500",1,1,5,0,0,0,1,0,0
"2501",1,1,5,0,0,0,1,0,0
"2502",1,1,5,0,0,0,1,0,0
"2503",1,1,5,0,0,0,1,0,0
"2504",1,1,5,0,0,0,1,0,0
"2505",1,1,5,0,0,0,1,0,0
"2506",1,1,5,0,0,0,1,0,0
"2507",1,1,5,0,0,0,1,0,0
"2508",1,1,5,0,0,0,1,0,0
"2509",1,1,5,0,0,0,1,0,0
"2510",1,1,5,0,0,0,1,0,0
"2511",1,1,5,0,0,0,1,0,0
"2512",1,1,5,0,0,0,1,0,0
"2513",1,1,5,0,0,0,1,0,0
"2514",1,1,5,0,0,0,1,0,0
"2515",1,1,5,0,0,0,1,0,0
"2516",1,1,5,0,0,0,1,0,0
"2517",1,1,5,0,0,0,1,0,0
"2518",1,1,5,0,0,0,1,0,0
"2519",1,1,5,0,0,0,1,0,0
"2520",1,1,5,0,0,0,1,0,0
"2521",1,1,5,0,0,0,1,0,0
"2522",1,1,5,0,0,0,1,0,0
"2523",1,1,5,0,0,0,1,0,0
"2524",1,1,5,0,0,0,1,0,0
"2525",1,1,5,0,0,0,1,0,0
"2526",1,1,5,0,0,0,1,0,0
"2527",1,1,5,0,0,0,1,0,0
"2528",1,1,5,0,0,0,1,0,0
"2529",1,1,5,0,0,0,1,0,0
"2530",1,1,5,0,0,0,1,0,0
"2531",1,1,5,0,0,0,1,0,0
"2532",1,1,5,0,0,0,1,0,0
"2533",1,1,5,0,0,0,1,0,0
"2534",1,1,5,0,0,0,1,0,0
"2535",1,1,5,0,0,0,1,0,0
"2536",1,1,5,0,0,0,1,0,0
"2537",1,1,5,0,0,0,1,0,0
"2538",1,1,5,0,0,0,1,0,0
"2539",1,1,5,0,0,0,1,0,0
"2540",1,1,5,0,0,0,1,0,0
"2541",1,1,5,0,0,0,1,0,0
"2542",1,1,5,0,0,0,1,0,0
"2543",1,1,5,0,0,0,1,0,0
"2544",1,1,5,0,0,0,1,0,0
"2545",1,1,5,0,0,0,1,0,0
"2546",1,1,5,0,0,0,1,0,0
"2547",1,1,5,0,0,0,1,0,0
"2548",1,1,5,0,0,0,1,0,0
"2549",1,1,5,0,0,0,1,0,0
"2550",1,1,5,0,0,0,1,0,0
"2551",1,1,5,0,0,0,1,0,0
"2552",1,1,5,0,0,0,1,0,0
"2553",1,1,5,0,0,0,1,0,0
"2554",1,1,5,0,0,0,1,0,0
"2555",1,1,5,0,0,0,1,0,0
"2556",1,1,5,0,0,0,1,0,0
"2557",1,1,5,0,0,0,1,0,0
"2558",1,1,5,0,0,0,1,0,0
"2559",1,1,5,0,0,0,1,0,0
"2560",1,1,5,0,0,0,1,0,0
"2561",1,1,5,0,0,0,1,0,0
"2562",1,1,5,0,0,0,1,0,0
"2563",1,1,5,0,0,0,1,0,0
"2564",1,1,5,0,0,0,1,0,0
"2565",1,1,5,0,0,0,1,0,0
"2566",1,1,5,0,0,0,1,0,0
"2567",1,1,5,0,0,0,1,0,0
"2568",1,1,5,0,0,0,1,0,0
"2569",1,1,5,0,0,0,1,0,0
"2570",1,1,5,0,0,0,1,0,0
"2571",1,1,5,0,0,0,1,0,0
"2572",1,1,5,0,0,0,1,0,0
"2573",1,1,5,0,0,0,1,0,0
"2574",1,1,5,0,0,0,1,0,0
"2575",1,1,5,0,0,0,1,0,0
"2576",1,1,5,0,0,0,1,0,0
"2577",1,1,5,0,0,0,1,0,0
"2578",1,1,5,0,0,0,1,0,0
"2579",1,1,5,0,0,0,1,0,0
"2580",1,1,5,0,0,0,1,0,0
"2581",1,1,5,0,0,0,1,0,0
"2582",1,1,5,0,0,0,1,0,0
"2583",1,1,5,0,0,0,1,0,0
"2584",1,1,5,0,0,0,1,0,0
"2585",1,1,5,0,0,0,1,0,0
"2586",1,1,5,0,0,0,1,0,0
"2587",1,1,5,0,0,0,1,0,0
"2588",1,1,5,0,0,0,1,0,0
"2589",1,1,5,0,0,0,1,0,0
"2590",1,1,5,0,0,0,1,0,0
"2591",1,1,5,0,0,0,1,0,0
"2592",1,1,5,0,0,0,1,0,0
"2593",1,1,5,0,0,0,1,0,0
"2594",1,1,5,0,0,0,1,0,0
"2595",1,1,5,0,0,0,1,0,0
"2596",1,1,5,0,0,0,1,0,0
"2597",1,1,5,0,0,0,1,0,0
"2598",1,1,5,0,0,0,1,0,0
"2599",1,1,5,0,0,0,1,0,0
"2600",1,1,5,0,0,0,1,0,0
"2601",1,1,5,0,0,0,1,0,0
"2602",1,1,5,0,0,0,1,0,0
"2603",1,1,5,0,0,0,1,0,0
"2604",1,1,5,0,0,0,1,0,0
"2605",1,1,5,0,0,0,1,0,0
"2606",1,1,5,0,0,0,1,0,0
"2607",1,1,5,0,0,0,1,0,0
"2608",1,1,5,0,0,0,1,0,0
"2609",1,1,5,0,0,0,1,0,0
"2610",1,1,5,0,0,0,1,0,0
"2611",1,1,5,0,0,0,1,0,0
"2612",1,1,5,0,0,0,1,0,0
"2613",1,1,5,0,0,0,1,0,0
"2614",1,1,5,0,0,0,1,0,0
"2615",1,1,5,0,0,0,1,0,0
"2616",1,1,5,0,0,0,1,0,0
"2617",1,1,5,0,0,0,1,0,0
"2618",1,1,5,0,0,0,1,0,0
"2619",1,1,5,0,0,0,1,0,0
"2620",1,1,5,0,0,0,1,0,0
"2621",1,1,5,0,0,0,1,0,0
"2622",1,1,5,0,0,0,1,0,0
"2623",1,1,5,0,0,0,1,0,0
"2624",1,1,5,0,0,0,1,0,0
"2625",1,1,5,0,0,0,1,0,0
"2626",1,1,5,0,0,0,1,0,0
"2627",1,1,5,0,0,0,1,0,0
"2628",1,1,5,0,0,0,1,0,0
"2629",1,1,5,0,0,0,1,0,0
"2630",1,1,5,0,0,0,1,0,0
"2631",1,1,5,0,0,0,1,0,0
"2632",1,1,5,0,0,0,1,0,0
"2633",1,1,5,0,0,0,1,0,0
"2634",1,1,5,0,0,0,1,0,0
"2635",1,1,5,0,0,0,1,0,0
"2636",1,1,5,0,0,0,1,0,0
"2637",1,1,5,0,0,0,1,0,0
"2638",1,1,5,0,0,0,1,0,0
"2639",1,1,5,0,0,0,1,0,0
"2640",1,1,5,0,0,0,1,0,0
"2641",1,1,5,0,0,0,1,0,0
"2642",1,1,5,0,0,0,1,0,0
"2643",1,1,5,0,0,0,1,0,0
"2644",1,1,5,0,0,0,1,0,0
"2645",1,1,5,0,0,0,1,0,0
"2646",1,1,5,0,0,0,1,0,0
"2647",1,1,5,0,0,0,1,0,0
"2648",1,1,5,0,0,0,1,0,0
"2649",1,1,5,0,0,0,1,0,0
"2650",1,1,5,0,0,0,1,0,0
"2651",1,1,5,0,0,0,1,0,0
"2652",1,1,5,0,0,0,1,0,0
"2653",1,1,5,0,0,0,1,0,0
"2654",1,1,5,0,0,0,1,0,0
"2655",1,1,5,0,0,0,1,0,0
"2656",1,1,5,0,0,0,1,0,0
"2657",1,1,5,0,0,0,1,0,0
"2658",1,1,5,0,0,0,1,0,0
"2659",1,1,5,0,0,0,1,0,0
"2660",1,1,5,0,0,0,1,0,0
"2661",1,1,5,0,0,0,1,0,0
"2662",1,1,5,0,0,0,1,0,0
"2663",1,1,5,0,0,0,1,0,0
"2664",1,1,5,0,0,0,1,0,0
"2665",1,1,5,0,0,0,1,0,0
"2666",1,1,5,0,0,0,1,0,0
"2667",1,1,5,0,0,0,1,0,0
"2668",1,1,5,0,0,0,1,0,0
"2669",1,1,5,0,0,0,1,0,0
"2670",1,1,5,0,0,0,1,0,0
"2671",1,1,5,0,0,0,1,0,0
"2672",1,1,5,0,0,0,1,0,0
"2673",1,1,5,0,0,0,1,0,0
"2674",1,1,5,0,0,0,1,0,0
"2675",1,1,5,0,0,0,1,0,0
"2676",1,1,5,0,0,0,1,0,0
"2677",1,1,5,0,0,0,1,0,0
"2678",1,1,5,0,0,0,1,0,0
"2679",1,1,5,0,0,0,1,0,0
"2680",1,1,5,0,0,0,1,0,0
"2681",1,1,5,0,0,0,1,0,0
"2682",1,1,5,0,0,0,1,0,0
"2683",1,1,5,0,0,0,1,0,0
"2684",1,1,5,0,0,0,1,0,0
"2685",1,1,5,0,0,0,1,0,0
"2686",1,1,5,0,0,0,1,0,0
"2687",1,1,5,0,0,0,1,0,0
"2688",1,1,5,0,0,0,1,0,0
"2689",1,1,5,0,0,0,1,0,0
"2690",1,1,5,0,0,0,1,0,0
"2691",1,1,5,0,0,0,1,0,0
"2692",1,1,5,0,0,0,1,0,0
"2693",1,1,5,0,0,0,1,0,0
"2694",1,1,5,0,0,0,1,0,0
"2695",1,1,5,0,0,0,1,0,0
"2696",1,1,5,0,0,0,1,0,0
"2697",1,1,5,0,0,0,1,0,0
"2698",1,1,5,0,0,0,1,0,0
"2699",1,1,5,0,0,0,1,0,0
"2700",1,1,5,0,0,0,1,0,0
"2701",1,1,5,0,0,0,1,0,0
"2702",1,1,5,0,0,0,1,0,0
"2703",1,1,5,0,0,0,1,0,0
"2704",1,1,5,0,0,0,1,0,0
"2705",1,1,5,0,0,0,1,0,0
"2706",1,1,5,0,0,0,1,0,0
"2707",1,1,5,0,0,0,1,0,0
"2708",1,1,5,0,0,0,1,0,0
"2709",1,1,5,0,0,0,1,0,0
"2710",1,1,5,0,0,0,1,0,0
"2711",1,1,5,0,0,0,1,0,0
"2712",1,1,5,0,0,0,1,0,0
"2713",1,1,5,0,0,0,1,0,0
"2714",1,1,5,0,0,0,1,0,0
"2715",1,1,5,0,0,0,1,0,0
"2716",1,1,5,0,0,0,1,0,0
"2717",1,1,5,0,0,0,1,0,0
"2718",1,1,5,0,0,0,1,0,0
"2719",1,1,5,0,0,0,1,0,0
"2720",1,1,5,0,0,0,1,0,0
"2721",1,1,5,0,0,0,1,0,0
"2722",1,1,5,0,0,0,1,0,0
"2723",1,1,5,0,0,0,1,0,0
"2724",1,1,5,0,0,0,1,0,0
"2725",1,1,5,0,0,0,1,0,0
"2726",1,1,5,0,0,0,1,0,0
"2727",1,1,5,0,0,0,1,0,0
"2728",1,1,5,0,0,0,1,0,0
"2729",1,1,5,0,0,0,1,0,0
"2730",1,1,5,0,0,0,1,0,0
"2731",1,1,5,0,0,0,1,0,0
"2732",1,1,5,0,0,0,1,0,0
"2733",1,1,5,0,0,0,1,0,0
"2734",1,1,5,0,0,0,1,0,0
"2735",1,1,5,0,0,0,1,0,0
"2736",1,1,5,0,0,0,1,0,0
"2737",1,1,5,0,0,0,1,0,0
"2738",1,1,5,0,0,0,1,0,0
"2739",1,1,5,0,0,0,1,0,0
"2740",1,1,5,0,0,0,1,0,0
"2741",1,1,5,0,0,0,1,0,0
"2742",1,1,5,0,0,0,1,0,0
"2743",1,1,5,0,0,0,1,0,0
"2744",1,1,5,0,0,0,1,0,0
"2745",1,1,5,0,0,0,1,0,0
"2746",1,1,5,0,0,0,1,0,0
"2747",1,1,5,0,0,0,1,0,0
"2748",1,1,5,0,0,0,1,0,0
"2749",1,1,5,0,0,0,1,0,0
"2750",1,1,5,0,0,0,1,0,0
"2751",1,1,5,0,0,0,1,0,0
"2752",1,1,5,0,0,0,1,0,0
"2753",1,1,5,0,0,0,1,0,0
"2754",1,1,5,0,0,0,1,0,0
"2755",1,1,5,0,0,0,1,0,0
"2756",1,1,5,0,0,0,1,0,0
"2757",1,1,5,0,0,0,1,0,0
"2758",1,1,5,0,0,0,1,0,0
"2759",1,1,5,0,0,0,1,0,0
"2760",1,1,5,0,0,0,1,0,0
"2761",1,1,5,0,0,0,1,0,0
"2762",1,1,5,0,0,0,1,0,0
"2763",1,1,5,0,0,0,1,0,0
"2764",1,1,5,0,0,0,1,0,0
"2765",1,1,5,0,0,0,1,0,0
"2766",1,1,5,0,0,0,1,0,0
"2767",1,1,5,0,0,0,1,0,0
"2768",1,1,5,0,0,0,1,0,0
"2769",1,1,5,0,0,0,1,0,0
"2770",1,1,5,0,0,0,1,0,0
"2771",1,1,5,0,0,0,1,0,0
"2772",1,1,5,0,0,0,1,0,0
"2773",1,1,5,0,0,0,1,0,0
"2774",1,1,5,0,0,0,1,0,0
"2775",1,1,5,0,0,0,1,0,0
"2776",1,1,5,0,0,0,1,0,0
"2777",1,1,5,0,0,0,1,0,0
"2778",1,1,5,0,0,0,1,0,0
"2779",1,1,5,0,0,0,1,0,0
"2780",1,1,5,0,0,0,1,0,0
"2781",1,1,5,0,0,0,1,0,0
"2782",1,1,5,0,0,0,1,0,0
"2783",1,1,5,0,0,0,1,0,0
"2784",1,1,5,0,0,0,1,0,0
"2785",1,1,5,0,0,0,1,0,0
"2786",1,1,5,0,0,0,1,0,0
"2787",1,1,5,0,0,0,1,0,0
"2788",1,1,5,0,0,0,1,0,1
"2789",1,1,5,0,0,0,1,0,1
"2790",1,1,5,0,0,0,1,0,1
"2791",1,1,5,0,0,0,1,0,1
"2792",1,1,5,0,0,0,1,0,1
"2793",1,1,5,0,0,0,1,0,1
"2794",1,1,5,0,0,0,1,0,1
"2795",1,1,5,0,0,0,1,0,1
"2796",1,1,5,0,0,0,1,0,1
"2797",1,1,5,0,0,0,1,0,1
"2798",1,1,5,0,0,0,1,0,1
"2799",1,1,5,0,0,0,1,0,1
"2800",1,1,5,0,0,0,1,0,1
"2801",1,1,5,0,0,0,1,0,1
"2802",1,1,5,0,0,0,1,0,1
"2803",1,1,5,0,0,0,1,0,1
"2804",1,1,5,0,0,0,1,0,1
"2805",1,1,5,0,0,0,1,0,1
"2806",1,1,5,0,0,0,1,0,1
"2807",1,1,5,0,0,0,1,0,1
"2808",1,1,5,0,0,0,1,0,1
"2809",1,1,5,0,0,0,1,0,1
"2810",1,1,5,0,0,0,1,0,1
"2811",1,1,5,0,0,0,1,0,1
"2812",1,1,5,0,0,0,1,0,1
"2813",1,1,5,0,0,0,1,0,1
"2814",1,1,5,0,0,0,1,0,1
"2815",1,1,5,0,0,0,1,0,1
"2816",1,1,5,0,0,0,1,0,1
"2817",1,1,5,0,0,0,1,0,1
"2818",1,1,5,0,0,0,1,0,1
"2819",1,1,5,0,0,0,1,0,1
"2820",1,1,5,0,0,0,1,0,1
"2821",1,1,5,0,0,0,1,0,1
"2822",1,1,5,0,0,0,1,0,1
"2823",1,1,5,0,0,0,1,0,1
"2824",1,1,5,0,0,0,1,0,1
"2825",1,1,5,0,0,0,1,0,1
"2826",1,1,5,0,0,0,1,0,1
"2827",1,1,5,0,0,0,1,0,1
"2828",1,1,5,0,0,0,1,0,1
"2829",1,1,5,0,0,0,1,0,1
"2830",1,1,5,0,0,0,1,0,1
"2831",1,1,5,0,0,0,1,0,1
"2832",1,1,5,0,0,0,1,0,1
"2833",1,1,5,0,0,0,1,0,1
"2834",1,1,5,0,0,0,1,0,1
"2835",1,1,5,0,0,0,1,0,1
"2836",1,1,5,0,0,0,1,0,1
"2837",1,1,5,0,0,0,1,0,1
"2838",1,1,5,0,0,0,1,0,1
"2839",1,1,5,0,0,0,1,0,1
"2840",1,1,5,0,0,0,1,0,1
"2841",1,1,5,0,0,0,1,0,1
"2842",1,1,5,0,0,0,1,0,1
"2843",1,1,5,0,0,0,1,0,1
"2844",1,1,5,0,0,0,1,0,1
"2845",1,1,5,0,0,0,1,0,1
"2846",1,1,5,0,0,0,1,0,1
"2847",1,1,5,0,0,0,1,0,1
"2848",1,1,5,0,0,0,1,0,1
"2849",1,1,5,0,0,0,1,0,1
"2850",1,1,5,0,0,0,1,0,1
"2851",1,1,5,0,0,0,1,0,1
"2852",1,1,5,0,0,0,1,0,1
"2853",1,1,5,0,0,0,1,0,1
"2854",1,1,5,0,0,0,1,0,1
"2855",1,1,5,0,0,0,1,0,1
"2856",1,1,5,0,0,0,1,0,1
"2857",1,1,5,0,0,0,1,0,1
"2858",1,1,5,0,0,0,1,0,1
"2859",1,1,5,0,0,0,1,0,1
"2860",1,1,5,0,0,0,1,0,1
"2861",1,1,5,0,0,0,1,0,1
"2862",1,1,5,0,0,0,1,0,1
"2863",1,1,5,0,0,0,1,0,1
"2864",1,1,5,0,0,0,1,0,1
"2865",1,1,5,0,0,0,1,0,1
"2866",1,1,5,0,0,0,1,0,1
"2867",1,1,5,0,0,0,1,0,1
"2868",1,1,5,0,0,0,1,0,1
"2869",1,1,5,0,0,0,1,0,1
"2870",1,1,5,0,0,0,1,0,1
"2871",1,1,5,0,0,0,1,0,1
"2872",1,1,5,0,0,0,1,0,1
"2873",1,1,5,0,0,0,1,0,1
"2874",1,1,5,0,0,0,1,0,1
"2875",1,1,5,0,0,0,1,0,1
"2876",1,1,5,0,0,0,1,0,1
"2877",1,1,5,0,0,0,1,0,1
"2878",1,1,5,0,0,0,1,0,1
"2879",1,1,5,0,0,0,1,0,1
"2880",1,1,5,0,0,0,1,0,1
"2881",1,1,5,0,0,0,1,0,1
"2882",1,1,5,0,0,0,1,0,1
"2883",1,1,5,0,0,0,1,0,1
"2884",1,1,5,0,0,0,1,0,1
"2885",1,1,5,0,0,0,1,0,1
"2886",1,1,5,0,0,0,1,0,1
"2887",1,1,5,0,0,0,1,0,1
"2888",1,1,5,0,0,0,1,0,1
"2889",1,1,5,0,0,0,1,0,1
"2890",1,1,5,0,0,0,1,0,1
"2891",1,1,5,0,0,0,1,0,1
"2892",1,1,5,0,0,0,1,0,1
"2893",1,1,5,0,0,0,1,0,1
"2894",1,1,5,0,0,0,1,0,1
"2895",1,1,5,0,0,0,1,0,1
"2896",1,1,5,0,0,0,1,0,1
"2897",1,1,5,0,0,0,1,0,1
"2898",1,1,5,0,0,0,1,0,1
"2899",1,1,5,0,0,0,1,0,1
"2900",1,1,5,0,0,0,1,0,1
"2901",1,1,5,0,0,0,1,0,1
"2902",1,1,5,0,0,0,1,0,1
"2903",1,1,5,0,0,0,1,0,1
"2904",1,1,5,0,0,0,1,0,1
"2905",1,1,5,0,0,0,1,0,1
"2906",1,1,5,0,0,0,1,0,1
"2907",1,1,5,0,0,0,1,0,1
"2908",1,1,5,0,0,0,1,0,1
"2909",1,1,5,0,0,0,1,0,1
"2910",1,1,5,0,0,0,1,0,1
"2911",1,1,5,0,0,0,1,0,1
"2912",1,1,5,0,0,0,1,0,1
"2913",1,1,5,0,0,0,1,0,1
